firstAuthor	accessionId	publicationDate	journal	title	reportedTrait	efoTraits	bgTraits	discoverySampleAncestry	"replicationSampleAncestry"	associationCount	summaryStatistics	ssApiFlag	agreedToCc0	genotypingTechnologies	pubmedId	initialSampleDescription	"replicateSampleDescription"
"Sun BB"	GCST90241612	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-2 receptor subunit alpha levels (IL2RA.3151.6.1)"	"interleukin-2 receptor subunit alpha measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241612"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241613	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-2 receptor subunit beta levels (IL2RB.9343.16.3)"	"interleukin-2 receptor subunit beta measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241613"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243122	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tropomyosin beta chain levels (TPM2.4472.5.2)"	"tropomyosin beta chain measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243122"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243123	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Troponin I, cardiac muscle levels (TNNI3.5930.54.3)"	"troponin i, cardiac muscle measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243123"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243148	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor ligand superfamily member 4 levels (TNFSF4.2839.2.1)"	"tumor necrosis factor ligand superfamily member 4 amount"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243148"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243149	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor ligand superfamily member 6, soluble form levels (FASLG.3052.8.2)"	"tumor necrosis factor ligand superfamily member 6 isoform FasL soluble form amount"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243149"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243150	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor ligand superfamily member 8 levels (TNFSF8.3421.54.2)"	"tumor necrosis factor ligand superfamily member 8 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243150"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243151	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor ligand superfamily member 9 levels (TNFSF9.2599.51.2)"	"tumor necrosis factor ligand superfamily member 9 amount"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243151"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243152	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 10A levels (TNFRSF10A.4832.75.2)"	"tumor necrosis factor receptor superfamily member 10A amount"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243152"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243153	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 10B levels (TNFRSF10B.7693.13.3)"	"tumor necrosis factor receptor superfamily member 10B measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243153"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243133	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tubulin-specific chaperone A levels (TBCA.12501.10.3)"	"tubulin-specific chaperone A measurement"	-	"3301 European"		4	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243133"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243155	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 11A levels (TNFRSF11A.8316.36.3)"	"tumor necrosis factor receptor superfamily member 11A amount"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243155"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243156	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 11A levels (TNFRSF11A.5424.55.3)"	"tumor necrosis factor receptor superfamily member 11A amount"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243156"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243157	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 11A levels (TNFRSF11A.8256.57.3)"	"tumor necrosis factor receptor superfamily member 11A amount"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243157"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243158	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 11B levels (TNFRSF11B.2526.53.3)"	"obsolete_tumor necrosis factor receptor superfamily member 11b measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243158"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243159	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 11B levels (TNFRSF11B.8304.50.3)"	"obsolete_tumor necrosis factor receptor superfamily member 11b measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243159"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243160	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 12A levels (TNFRSF12A.5138.50.3)"	"tumor necrosis factor receptor superfamily member 12A amount"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243160"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243161	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 13B levels (TNFRSF13B.2704.74.1)"	"tumor necrosis factor receptor superfamily member 13B amount"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243161"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243162	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 14 levels (TNFRSF14.5352.11.3)"	"tumor necrosis factor receptor superfamily member 14 amount"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243162"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243163	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 16 levels (NGFR.8949.3.3)"	"tumor necrosis factor receptor superfamily member 16 measurement"	-	"3301 European"		6	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243163"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243164	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 16 levels (NGFR.8374.5.3)"	"tumor necrosis factor receptor superfamily member 16 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243164"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241664	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Junctional adhesion molecule B levels (JAM2.2997.8.1)"	"junctional adhesion molecule B measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241664"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241665	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Junctional adhesion molecule C levels (JAM3.2998.53.2)"	"junctional adhesion molecule C measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241665"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241666	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Junctional adhesion molecule-like levels (AMICA1.8232.90.3)"	"junctional adhesion molecule-like measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241666"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241667	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Junctional adhesion molecule-like levels (AMICA1.5094.62.3)"	"junctional adhesion molecule-like measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241667"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241668	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Junctophilin-1 levels (JPH1.6940.18.3)"	"junctophilin-1 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241668"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241669	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Junctophilin-3 levels (JPH3.9089.77.3)"	"junctophilin-3 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241669"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241670	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kallikrein-11 levels (KLK11.2831.29.1)"	"kallikrein-11 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241670"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241671	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kallikrein-12 levels (KLK12.3199.54.2)"	"kallikrein-12 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241671"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241672	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kallikrein-14 levels (KLK14.8620.56.3)"	"kallikrein-14 measurement"	-	"3301 European"		5	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241672"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241673	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kallikrein-14 levels (KLK14.3681.87.3)"	"kallikrein-14 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241673"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241674	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kallikrein-15 levels (KLK15.6491.59.3)"	"kallikrein-15 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241674"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241675	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kallikrein-4 levels (KLK4.2833.20.1)"	"kallikrein-4 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241675"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241676	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kallikrein-5 levels (KLK5.3201.49.2)"	"kallikrein-5 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241676"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241677	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kallikrein-5 levels (KLK5.14039.33.3)"	"kallikrein-5 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241677"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241678	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kallikrein-6 levels (KLK6.3450.4.2)"	"kallikrein-6 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241678"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241679	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kallikrein-7 levels (KLK7.3378.49.2)"	"kallikrein-7 measurement"	-	"3301 European"		4	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241679"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241680	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kallikrein-8 levels (KLK8.13708.56.3)"	"kallikrein-8 measurement"	-	"3301 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241680"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241681	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kallikrein-8 levels (KLK8.2834.54.1)"	"kallikrein-8 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241681"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241682	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kallistatin levels (SERPINA4.3449.58.2)"	"kallistatin measurement"	-	"3301 European"		6	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241682"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241683	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kallistatin levels (SERPINA4.14105.5.3)"	"kallistatin measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241683"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241684	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"KDEL motif-containing protein 2 levels (KDELC2.8296.117.3)"	"KDEL motif-containing protein 2 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241684"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241685	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kelch-like protein 12 levels (KLHL12.12695.62.3)"	"kelch-like protein 12 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241685"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241686	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kelch-like protein 13 levels (KLHL13.12463.7.3)"	"kelch-like protein 13 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241686"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241687	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kell blood group glycoprotein levels (KEL.7070.25.4)"	"kell blood group glycoprotein measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241687"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241688	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Keratin-associated protein 2-4 levels (KRTAP2.4.14615.46.3)"	"keratin-associated protein 2-4 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241688"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
